user_id,subscription_type,subscription_date,amount_usd,is_trial
67806,Monthly,2024-02-13,4.99,False
21551,Yearly,2024-06-26,49.99,False
49011,Monthly,2024-04-20,4.99,False
86816,Monthly,2024-01-03,4.99,False
38067,Monthly,2024-03-14,4.99,False
29226,Monthly,2024-06-09,4.99,False
524,Monthly,2024-04-06,4.99,False
21158,Monthly,2024-06-15,4.99,False
14835,Yearly,2024-04-19,49.99,False
54519,Monthly,2024-02-03,4.99,False
36249,Monthly,2024-05-06,4.99,False
50767,Yearly,2024-01-15,49.99,False
2979,Monthly,2024-05-09,4.99,False
37258,Monthly,2024-03-05,4.99,False
19317,Monthly,2024-05-31,4.99,True
85107,Monthly,2024-06-16,4.99,False
6797,Monthly,2024-03-04,4.99,True
86725,Monthly,2024-02-29,4.99,False
24369,Monthly,2024-04-17,4.99,False
69987,Monthly,2024-02-05,4.99,False
60102,Yearly,2024-03-01,49.99,False
81266,Monthly,2024-06-14,4.99,False
68868,Yearly,2024-06-09,49.99,False
8939,Monthly,2024-04-07,4.99,False
82386,Monthly,2024-01-16,4.99,False
86190,Monthly,2024-03-11,4.99,False
38015,Monthly,2024-03-30,4.99,True
18289,Yearly,2024-03-09,49.99,False
85545,Monthly,2024-04-02,4.99,False
92163,Yearly,2024-04-19,49.99,False
28431,Monthly,2024-05-29,4.99,True
1305,Yearly,2024-02-28,49.99,True
40768,Monthly,2024-01-11,4.99,False
71191,Monthly,2024-04-21,4.99,True
87468,Monthly,2024-06-06,4.99,False
62944,Monthly,2024-02-22,4.99,False
66585,Monthly,2024-05-18,4.99,False
27190,Monthly,2024-05-31,4.99,False
6371,Monthly,2024-04-12,4.99,False
46943,Monthly,2024-03-23,4.99,False
70890,Monthly,2024-05-30,4.99,True
53128,Yearly,2024-01-07,49.99,False
23661,Monthly,2024-01-21,4.99,False
57123,Monthly,2024-06-21,4.99,False
41985,Monthly,2024-05-10,4.99,True
54354,Monthly,2024-03-23,4.99,True
42948,Monthly,2024-01-21,4.99,False
88933,Monthly,2024-02-15,4.99,False
48542,Monthly,2024-04-06,4.99,True
20579,Monthly,2024-04-30,4.99,False
11937,Monthly,2024-05-15,4.99,False
84632,Monthly,2024-02-04,4.99,False
35179,Monthly,2024-06-26,4.99,False
10333,Monthly,2024-02-12,4.99,False
40116,Monthly,2024-01-28,4.99,False
76217,Yearly,2024-05-12,49.99,False
54146,Monthly,2024-01-11,4.99,True
16389,Monthly,2024-03-10,4.99,False
19410,Monthly,2024-02-07,4.99,False
68183,Monthly,2024-03-07,4.99,False
58380,Monthly,2024-03-08,4.99,False
61772,Monthly,2024-06-01,4.99,True
16973,Yearly,2024-04-11,49.99,True
47311,Monthly,2024-05-02,4.99,False
43075,Monthly,2024-03-03,4.99,True
76647,Yearly,2024-06-15,49.99,False
3303,Monthly,2024-06-14,4.99,False
81988,Monthly,2024-05-03,4.99,False
73417,Monthly,2024-01-25,4.99,True
9139,Monthly,2024-06-19,4.99,True
66717,Monthly,2024-01-27,4.99,False
15750,Yearly,2024-03-15,49.99,False
17095,Yearly,2024-04-09,49.99,False
8961,Monthly,2024-06-05,4.99,False
20031,Monthly,2024-01-21,4.99,True
40657,Monthly,2024-02-06,4.99,True
24176,Monthly,2024-01-12,4.99,False
2548,Monthly,2024-03-15,4.99,True
69330,Monthly,2024-03-03,4.99,False
93854,Monthly,2024-03-27,4.99,False
44582,Yearly,2024-03-05,49.99,False
37452,Yearly,2024-03-06,49.99,False
98104,Monthly,2024-02-26,4.99,False
81960,Monthly,2024-06-20,4.99,True
94003,Monthly,2024-04-23,4.99,True
33129,Monthly,2024-03-26,4.99,False
98064,Monthly,2024-04-15,4.99,False
46365,Monthly,2024-01-01,4.99,True
43320,Monthly,2024-06-24,4.99,False
86921,Monthly,2024-04-28,4.99,True
24917,Monthly,2024-05-22,4.99,False
20067,Monthly,2024-02-19,4.99,False
37936,Monthly,2024-03-09,4.99,True
34148,Monthly,2024-06-21,4.99,True
78150,Monthly,2024-05-04,4.99,False
20953,Monthly,2024-01-26,4.99,True
19931,Yearly,2024-01-30,49.99,True
40729,Monthly,2024-06-18,4.99,True
25619,Monthly,2024-04-04,4.99,False
82501,Monthly,2024-01-04,4.99,True
363,Monthly,2024-06-29,4.99,True
49164,Yearly,2024-03-11,49.99,False
24986,Monthly,2024-01-07,4.99,False
56771,Monthly,2024-03-19,4.99,False
1779,Monthly,2024-01-01,4.99,False
33358,Monthly,2024-01-12,4.99,False
93063,Monthly,2024-04-17,4.99,False
52207,Monthly,2024-03-11,4.99,False
33618,Monthly,2024-06-03,4.99,False
16742,Yearly,2024-06-02,49.99,True
8133,Monthly,2024-04-30,4.99,False
74353,Monthly,2024-01-30,4.99,False
58888,Monthly,2024-05-27,4.99,True
77201,Monthly,2024-02-20,4.99,False
42013,Monthly,2024-04-05,4.99,False
15065,Monthly,2024-06-03,4.99,False
5183,Monthly,2024-06-09,4.99,False
29020,Monthly,2024-01-16,4.99,True
31518,Monthly,2024-04-21,4.99,False
76203,Monthly,2024-03-13,4.99,False
63142,Monthly,2024-04-17,4.99,True
2367,Monthly,2024-05-13,4.99,True
42478,Monthly,2024-03-14,4.99,False
83086,Monthly,2024-04-16,4.99,False
20910,Monthly,2024-04-08,4.99,True
3892,Monthly,2024-03-19,4.99,False
93823,Monthly,2024-02-18,4.99,False
79259,Monthly,2024-06-24,4.99,False
47564,Monthly,2024-01-09,4.99,True
94343,Monthly,2024-01-04,4.99,True
67992,Monthly,2024-04-13,4.99,False
63897,Yearly,2024-04-22,49.99,False
54314,Monthly,2024-06-23,4.99,False
62739,Monthly,2024-04-07,4.99,False
26879,Monthly,2024-01-10,4.99,False
84766,Monthly,2024-05-29,4.99,True
2024,Monthly,2024-01-17,4.99,False
24540,Monthly,2024-05-18,4.99,False
99613,Monthly,2024-05-13,4.99,False
66294,Monthly,2024-05-14,4.99,False
49122,Monthly,2024-04-29,4.99,False
11991,Monthly,2024-01-04,4.99,True
35842,Monthly,2024-06-07,4.99,False
69825,Yearly,2024-06-03,49.99,False
35800,Monthly,2024-03-22,4.99,False
99421,Monthly,2024-03-16,4.99,False
39202,Yearly,2024-06-30,49.99,False
63636,Yearly,2024-04-09,49.99,True
60596,Monthly,2024-01-22,4.99,False
28817,Monthly,2024-05-10,4.99,True
74603,Monthly,2024-04-15,4.99,False
31071,Monthly,2024-03-16,4.99,False
2926,Yearly,2024-01-07,49.99,False
86547,Monthly,2024-03-18,4.99,False
38639,Monthly,2024-01-25,4.99,False
37789,Yearly,2024-01-28,49.99,False
83596,Monthly,2024-03-26,4.99,False
24251,Monthly,2024-03-14,4.99,False
9915,Yearly,2024-04-26,49.99,True
38643,Monthly,2024-06-24,4.99,True
47489,Monthly,2024-04-27,4.99,False
45705,Monthly,2024-03-24,4.99,False
73739,Monthly,2024-03-28,4.99,False
71128,Monthly,2024-04-17,4.99,False
82391,Yearly,2024-04-09,49.99,True
96178,Monthly,2024-05-07,4.99,False
16602,Monthly,2024-02-11,4.99,False
28731,Monthly,2024-01-04,4.99,False
93328,Monthly,2024-01-02,4.99,False
88392,Monthly,2024-06-14,4.99,False
68298,Monthly,2024-06-21,4.99,False
54200,Monthly,2024-04-09,4.99,True
84013,Monthly,2024-06-09,4.99,False
89371,Monthly,2024-01-15,4.99,False
37673,Monthly,2024-06-07,4.99,True
53989,Monthly,2024-04-08,4.99,False
12387,Monthly,2024-04-19,4.99,False
12856,Monthly,2024-01-08,4.99,False
83199,Monthly,2024-03-29,4.99,False
5972,Monthly,2024-04-20,4.99,False
39260,Monthly,2024-03-28,4.99,False
90723,Monthly,2024-02-03,4.99,False
79828,Monthly,2024-05-23,4.99,True
18430,Monthly,2024-01-08,4.99,False
75833,Monthly,2024-06-27,4.99,True
77290,Monthly,2024-04-11,4.99,False
89574,Monthly,2024-05-08,4.99,False
2330,Monthly,2024-06-21,4.99,False
3711,Monthly,2024-06-21,4.99,False
68167,Monthly,2024-03-19,4.99,True
42099,Monthly,2024-03-01,4.99,False
55503,Monthly,2024-04-12,4.99,False
40705,Yearly,2024-06-21,49.99,False
86839,Yearly,2024-01-15,49.99,True
85089,Monthly,2024-04-02,4.99,True
74739,Monthly,2024-05-23,4.99,False
26833,Monthly,2024-02-06,4.99,False
24727,Monthly,2024-06-26,4.99,True
26238,Monthly,2024-02-16,4.99,False
89813,Monthly,2024-02-01,4.99,True
12431,Monthly,2024-06-19,4.99,False
67290,Monthly,2024-05-26,4.99,True
75976,Yearly,2024-01-11,49.99,True
23748,Monthly,2024-05-09,4.99,False
20043,Monthly,2024-02-03,4.99,False
30922,Monthly,2024-03-29,4.99,False
56569,Monthly,2024-01-03,4.99,True
92955,Yearly,2024-02-14,49.99,True
75946,Monthly,2024-02-02,4.99,False
72208,Monthly,2024-02-20,4.99,False
68433,Monthly,2024-05-16,4.99,True
27698,Monthly,2024-03-19,4.99,True
85970,Monthly,2024-03-05,4.99,False
55953,Monthly,2024-02-28,4.99,False
82540,Monthly,2024-01-13,4.99,False
41916,Monthly,2024-06-06,4.99,False
79243,Monthly,2024-01-20,4.99,False
1596,Yearly,2024-06-27,49.99,False
18433,Monthly,2024-05-30,4.99,False
70112,Monthly,2024-05-17,4.99,False
46288,Monthly,2024-02-26,4.99,False
77494,Monthly,2024-05-14,4.99,False
40868,Monthly,2024-04-06,4.99,False
57453,Monthly,2024-01-02,4.99,False
29538,Monthly,2024-04-04,4.99,True
57337,Yearly,2024-01-10,49.99,False
39389,Monthly,2024-05-16,4.99,True
89739,Monthly,2024-01-26,4.99,False
18902,Monthly,2024-03-14,4.99,False
26581,Monthly,2024-04-02,4.99,True
58127,Monthly,2024-01-01,4.99,False
88156,Monthly,2024-01-23,4.99,True
86544,Yearly,2024-02-28,49.99,False
7390,Monthly,2024-04-29,4.99,True
92038,Monthly,2024-05-25,4.99,False
3000,Yearly,2024-02-07,49.99,False
45081,Yearly,2024-05-27,49.99,False
48496,Monthly,2024-05-23,4.99,False
76952,Monthly,2024-06-22,4.99,False
26288,Monthly,2024-05-18,4.99,False
20008,Monthly,2024-02-24,4.99,False
93461,Monthly,2024-05-01,4.99,False
7923,Monthly,2024-03-31,4.99,True
50438,Monthly,2024-05-25,4.99,True
33978,Monthly,2024-03-29,4.99,True
38473,Monthly,2024-03-26,4.99,False
26451,Monthly,2024-02-21,4.99,False
80993,Yearly,2024-01-17,49.99,True
59248,Monthly,2024-03-24,4.99,False
20980,Yearly,2024-06-25,49.99,False
85094,Monthly,2024-03-09,4.99,False
35433,Yearly,2024-06-02,49.99,False
2684,Monthly,2024-01-25,4.99,False
60112,Monthly,2024-02-26,4.99,False
93653,Monthly,2024-02-09,4.99,False
5404,Monthly,2024-06-23,4.99,True
24078,Monthly,2024-06-05,4.99,False
86963,Monthly,2024-03-25,4.99,False
86388,Monthly,2024-01-12,4.99,False
92054,Yearly,2024-03-11,49.99,True
20859,Monthly,2024-03-12,4.99,True
69731,Monthly,2024-04-14,4.99,False
23408,Monthly,2024-03-17,4.99,False
3257,Monthly,2024-05-30,4.99,False
24960,Yearly,2024-01-25,49.99,False
42258,Yearly,2024-05-07,49.99,False
53626,Monthly,2024-06-21,4.99,False
49643,Monthly,2024-01-09,4.99,False
51110,Monthly,2024-01-29,4.99,False
16515,Yearly,2024-01-02,49.99,False
2013,Monthly,2024-05-29,4.99,True
22382,Monthly,2024-01-30,4.99,False
73927,Monthly,2024-03-20,4.99,False
4920,Monthly,2024-01-12,4.99,False
15059,Monthly,2024-06-26,4.99,True
48514,Monthly,2024-06-11,4.99,False
55702,Monthly,2024-06-03,4.99,False
52076,Monthly,2024-01-03,4.99,False
50560,Monthly,2024-04-14,4.99,True
81008,Yearly,2024-01-23,49.99,False
66611,Yearly,2024-03-02,49.99,False
25779,Monthly,2024-05-24,4.99,False
12477,Yearly,2024-05-07,49.99,False
41893,Monthly,2024-06-12,4.99,False
23877,Monthly,2024-05-26,4.99,False
61493,Yearly,2024-05-06,49.99,True
87623,Monthly,2024-06-11,4.99,False
34399,Monthly,2024-05-05,4.99,True
27272,Yearly,2024-03-17,49.99,False
23147,Monthly,2024-02-24,4.99,True
99492,Monthly,2024-06-03,4.99,False
49384,Monthly,2024-05-02,4.99,False
95756,Monthly,2024-03-19,4.99,False
41541,Monthly,2024-06-12,4.99,False
27017,Yearly,2024-06-23,49.99,True
34703,Yearly,2024-05-08,49.99,False
36123,Monthly,2024-01-11,4.99,False
47147,Monthly,2024-05-11,4.99,True
73448,Monthly,2024-03-23,4.99,False
48855,Monthly,2024-03-23,4.99,False
58822,Monthly,2024-05-20,4.99,False
20500,Monthly,2024-03-28,4.99,False
2309,Monthly,2024-05-17,4.99,False
67447,Yearly,2024-01-28,49.99,True
55377,Monthly,2024-06-02,4.99,True
37323,Monthly,2024-04-09,4.99,True
2351,Monthly,2024-03-10,4.99,False
11478,Monthly,2024-01-05,4.99,True
94015,Monthly,2024-04-04,4.99,False
47276,Monthly,2024-01-11,4.99,True
24607,Monthly,2024-04-12,4.99,False
99271,Monthly,2024-02-07,4.99,False
70256,Monthly,2024-04-28,4.99,False
98477,Yearly,2024-02-22,49.99,True
75479,Yearly,2024-04-24,49.99,False
45374,Monthly,2024-06-03,4.99,True
25381,Yearly,2024-05-26,49.99,False
3019,Monthly,2024-04-28,4.99,False
9162,Monthly,2024-01-28,4.99,False
3965,Monthly,2024-03-07,4.99,False
17525,Monthly,2024-01-13,4.99,False
17662,Monthly,2024-01-20,4.99,True
93003,Yearly,2024-02-21,49.99,False
60875,Monthly,2024-02-15,4.99,False
55793,Monthly,2024-01-04,4.99,False
8500,Monthly,2024-01-16,4.99,False
45486,Monthly,2024-02-17,4.99,False
97374,Yearly,2024-01-02,49.99,False
49788,Monthly,2024-01-23,4.99,True
21628,Monthly,2024-03-11,4.99,False
44461,Monthly,2024-01-17,4.99,True
68574,Monthly,2024-05-13,4.99,True
68731,Monthly,2024-04-22,4.99,False
89408,Monthly,2024-06-25,4.99,False
90766,Monthly,2024-04-13,4.99,True
82257,Monthly,2024-05-13,4.99,True
48647,Monthly,2024-01-11,4.99,True
80914,Monthly,2024-05-16,4.99,True
22565,Monthly,2024-01-23,4.99,False
63378,Monthly,2024-06-04,4.99,False
86200,Yearly,2024-02-27,49.99,False
59555,Monthly,2024-02-23,4.99,False
27587,Yearly,2024-03-07,49.99,False
30543,Monthly,2024-03-31,4.99,False
904,Monthly,2024-05-31,4.99,True
26547,Monthly,2024-04-22,4.99,False
13361,Monthly,2024-03-05,4.99,False
55579,Yearly,2024-05-22,49.99,True
84456,Monthly,2024-03-03,4.99,True
59987,Monthly,2024-01-27,4.99,False
34570,Monthly,2024-05-25,4.99,False
39591,Yearly,2024-04-17,49.99,False
92275,Yearly,2024-03-14,49.99,False
7484,Monthly,2024-05-14,4.99,True
62996,Monthly,2024-02-20,4.99,True
82620,Yearly,2024-02-24,49.99,False
84743,Monthly,2024-01-03,4.99,True
39157,Monthly,2024-06-17,4.99,True
40575,Monthly,2024-04-07,4.99,True
57578,Yearly,2024-01-29,49.99,True
32124,Monthly,2024-01-03,4.99,False
98602,Monthly,2024-04-16,4.99,False
7508,Monthly,2024-06-23,4.99,True
82493,Monthly,2024-06-11,4.99,False
97251,Monthly,2024-04-06,4.99,False
71860,Monthly,2024-06-15,4.99,False
35673,Monthly,2024-03-14,4.99,False
30055,Monthly,2024-04-24,4.99,False
43794,Monthly,2024-02-07,4.99,False
16669,Monthly,2024-01-15,4.99,True
18396,Monthly,2024-02-19,4.99,False
36438,Monthly,2024-06-04,4.99,False
19286,Yearly,2024-04-22,49.99,False
93072,Monthly,2024-01-26,4.99,False
38884,Yearly,2024-04-25,49.99,False
42111,Monthly,2024-05-02,4.99,False
11795,Monthly,2024-03-05,4.99,False
51502,Monthly,2024-03-03,4.99,False
75428,Yearly,2024-04-15,49.99,False
11897,Monthly,2024-01-19,4.99,False
94888,Yearly,2024-02-24,49.99,True
23912,Monthly,2024-05-24,4.99,False
88172,Monthly,2024-05-01,4.99,False
44700,Monthly,2024-05-07,4.99,False
57865,Monthly,2024-03-03,4.99,False
4070,Monthly,2024-02-29,4.99,False
2303,Monthly,2024-06-06,4.99,False
27470,Monthly,2024-06-06,4.99,False
48218,Monthly,2024-03-08,4.99,True
80590,Monthly,2024-04-28,4.99,True
9342,Monthly,2024-02-15,4.99,False
93466,Monthly,2024-03-08,4.99,False
26870,Monthly,2024-05-11,4.99,True
14161,Monthly,2024-04-18,4.99,False
66943,Monthly,2024-05-07,4.99,False
19693,Monthly,2024-05-28,4.99,False
69298,Monthly,2024-02-04,4.99,False
87282,Monthly,2024-05-27,4.99,False
97234,Monthly,2024-06-24,4.99,False
11056,Monthly,2024-06-10,4.99,False
13748,Monthly,2024-06-20,4.99,False
9532,Monthly,2024-06-13,4.99,False
41867,Monthly,2024-03-04,4.99,False
35712,Monthly,2024-06-18,4.99,True
95341,Yearly,2024-03-16,49.99,True
86368,Monthly,2024-01-21,4.99,False
56091,Monthly,2024-04-20,4.99,False
95829,Monthly,2024-02-25,4.99,True
45446,Monthly,2024-02-17,4.99,False
44242,Monthly,2024-04-15,4.99,False
62434,Monthly,2024-06-26,4.99,True
63812,Monthly,2024-06-18,4.99,True
36764,Monthly,2024-06-12,4.99,True
46896,Monthly,2024-05-27,4.99,True
16654,Monthly,2024-01-22,4.99,True
86384,Monthly,2024-05-04,4.99,True
46185,Monthly,2024-02-10,4.99,False
32050,Monthly,2024-01-30,4.99,False
75223,Monthly,2024-02-25,4.99,False
91535,Monthly,2024-02-26,4.99,True
94531,Yearly,2024-01-05,49.99,True
25149,Monthly,2024-05-26,4.99,True
80281,Monthly,2024-04-23,4.99,False
8392,Monthly,2024-06-14,4.99,False
53266,Yearly,2024-04-16,49.99,True
39444,Monthly,2024-03-03,4.99,True
73598,Monthly,2024-01-15,4.99,False
44070,Monthly,2024-06-29,4.99,False
50831,Monthly,2024-03-14,4.99,True
70343,Monthly,2024-06-23,4.99,True
15343,Monthly,2024-02-05,4.99,False
54962,Monthly,2024-06-13,4.99,True
25327,Monthly,2024-03-09,4.99,False
54098,Yearly,2024-01-28,49.99,True
46323,Monthly,2024-01-02,4.99,False
16426,Monthly,2024-01-21,4.99,False
88696,Monthly,2024-05-04,4.99,False
2401,Monthly,2024-06-19,4.99,False
56004,Monthly,2024-04-28,4.99,True
88731,Monthly,2024-06-10,4.99,False
80882,Monthly,2024-05-22,4.99,False
44315,Monthly,2024-03-09,4.99,True
42844,Monthly,2024-05-17,4.99,False
73628,Monthly,2024-05-27,4.99,True
87734,Monthly,2024-02-06,4.99,False
88966,Monthly,2024-03-20,4.99,False
49734,Yearly,2024-06-02,49.99,False
27917,Monthly,2024-04-03,4.99,False
31799,Monthly,2024-03-04,4.99,False
42638,Monthly,2024-06-23,4.99,False
85978,Monthly,2024-05-12,4.99,False
68252,Monthly,2024-04-02,4.99,False
99954,Monthly,2024-05-29,4.99,False
96362,Monthly,2024-01-12,4.99,True
15152,Monthly,2024-03-04,4.99,False
65044,Monthly,2024-03-20,4.99,False
21557,Monthly,2024-02-16,4.99,True
64876,Monthly,2024-02-11,4.99,True
4617,Yearly,2024-01-05,49.99,False
39280,Monthly,2024-01-19,4.99,False
53599,Monthly,2024-06-14,4.99,False
69129,Monthly,2024-03-14,4.99,False
74374,Monthly,2024-06-21,4.99,False
21870,Monthly,2024-04-09,4.99,False
84555,Monthly,2024-05-15,4.99,True
22287,Monthly,2024-03-10,4.99,False
83609,Monthly,2024-02-04,4.99,False
48541,Monthly,2024-02-17,4.99,False
69562,Monthly,2024-04-17,4.99,True
44921,Yearly,2024-05-07,49.99,True
97498,Monthly,2024-03-05,4.99,False
68406,Monthly,2024-02-05,4.99,True
4215,Yearly,2024-01-31,49.99,True
96993,Monthly,2024-04-12,4.99,False
53795,Monthly,2024-01-31,4.99,False
49335,Yearly,2024-02-26,49.99,False
82352,Monthly,2024-06-06,4.99,False
63314,Monthly,2024-01-11,4.99,False
95330,Monthly,2024-02-29,4.99,False
78178,Monthly,2024-01-22,4.99,True
25780,Monthly,2024-04-17,4.99,False
91547,Monthly,2024-06-08,4.99,True
91624,Yearly,2024-02-23,49.99,False
74186,Monthly,2024-02-12,4.99,False
4956,Monthly,2024-05-09,4.99,False
57670,Monthly,2024-05-06,4.99,False
77553,Monthly,2024-04-07,4.99,True
94483,Monthly,2024-03-19,4.99,True
51890,Monthly,2024-01-11,4.99,False
68957,Yearly,2024-01-22,49.99,False
75503,Monthly,2024-02-20,4.99,False
49296,Monthly,2024-06-12,4.99,False
59881,Monthly,2024-03-29,4.99,True
70616,Monthly,2024-05-10,4.99,False
75220,Monthly,2024-03-04,4.99,False
46495,Monthly,2024-04-21,4.99,True
20247,Yearly,2024-05-04,49.99,True
21182,Monthly,2024-02-29,4.99,False
12851,Yearly,2024-01-04,49.99,True
82638,Monthly,2024-04-20,4.99,False
8287,Monthly,2024-02-10,4.99,False
99347,Monthly,2024-02-23,4.99,False
58968,Yearly,2024-01-02,49.99,False
58394,Monthly,2024-04-07,4.99,False
32765,Monthly,2024-01-23,4.99,False
11413,Yearly,2024-06-04,49.99,True
21,Monthly,2024-06-29,4.99,True
49686,Monthly,2024-01-01,4.99,False
36273,Monthly,2024-02-19,4.99,False
83488,Monthly,2024-01-31,4.99,False
77660,Monthly,2024-04-15,4.99,False
23637,Monthly,2024-04-12,4.99,False
87410,Monthly,2024-05-31,4.99,False
22512,Monthly,2024-01-06,4.99,False
57255,Yearly,2024-02-01,49.99,False
82552,Monthly,2024-04-10,4.99,False
40855,Monthly,2024-02-11,4.99,True
93035,Yearly,2024-03-30,49.99,True
57338,Monthly,2024-06-19,4.99,False
5076,Monthly,2024-02-23,4.99,True
48337,Yearly,2024-01-11,49.99,False
3291,Monthly,2024-05-24,4.99,False
98172,Monthly,2024-06-12,4.99,False
26081,Yearly,2024-05-14,49.99,True
73105,Monthly,2024-03-14,4.99,True
19636,Monthly,2024-04-30,4.99,False
24469,Monthly,2024-05-30,4.99,True
60281,Yearly,2024-04-03,49.99,False
12515,Yearly,2024-06-18,49.99,True
6611,Monthly,2024-02-27,4.99,False
24858,Monthly,2024-01-17,4.99,True
11758,Monthly,2024-03-29,4.99,False
42831,Monthly,2024-01-01,4.99,False
130,Monthly,2024-05-29,4.99,False
61168,Monthly,2024-01-20,4.99,True
93295,Monthly,2024-04-24,4.99,False
6540,Yearly,2024-05-13,49.99,False
74123,Monthly,2024-01-17,4.99,False
37881,Monthly,2024-03-09,4.99,False
26830,Monthly,2024-06-13,4.99,False
48210,Monthly,2024-05-11,4.99,False
77701,Monthly,2024-05-25,4.99,False
39073,Monthly,2024-05-18,4.99,False
56246,Monthly,2024-04-07,4.99,False
22930,Monthly,2024-05-10,4.99,False
68923,Yearly,2024-04-01,49.99,False
25712,Monthly,2024-05-18,4.99,True
97545,Yearly,2024-06-30,49.99,False
31592,Monthly,2024-01-24,4.99,True
37522,Monthly,2024-02-24,4.99,False
32839,Monthly,2024-03-28,4.99,False
60317,Monthly,2024-03-13,4.99,True
8624,Yearly,2024-04-24,49.99,False
22540,Yearly,2024-04-28,49.99,False
14122,Monthly,2024-01-21,4.99,False
87559,Monthly,2024-04-17,4.99,True
49314,Monthly,2024-04-20,4.99,False
64332,Monthly,2024-03-07,4.99,False
41563,Monthly,2024-04-09,4.99,False
49196,Yearly,2024-04-21,49.99,False
87689,Monthly,2024-04-24,4.99,False
1683,Monthly,2024-03-08,4.99,False
56658,Monthly,2024-06-09,4.99,False
65063,Monthly,2024-02-03,4.99,False
72946,Monthly,2024-06-14,4.99,True
35242,Monthly,2024-06-24,4.99,False
1533,Monthly,2024-04-14,4.99,False
15809,Monthly,2024-02-25,4.99,False
24763,Monthly,2024-06-29,4.99,False
63620,Yearly,2024-05-17,49.99,False
77601,Monthly,2024-06-06,4.99,False
7080,Monthly,2024-02-19,4.99,False
24222,Monthly,2024-01-05,4.99,True
11630,Monthly,2024-02-09,4.99,False
23269,Monthly,2024-06-24,4.99,False
42407,Monthly,2024-06-26,4.99,False
11037,Monthly,2024-06-06,4.99,True
59063,Monthly,2024-04-22,4.99,False
53968,Monthly,2024-01-13,4.99,False
28941,Yearly,2024-01-23,49.99,False
23132,Monthly,2024-04-03,4.99,True
72352,Monthly,2024-01-07,4.99,False
10540,Monthly,2024-03-08,4.99,False
45177,Yearly,2024-05-05,49.99,False
85652,Monthly,2024-05-21,4.99,False
98841,Monthly,2024-03-20,4.99,False
2904,Monthly,2024-05-05,4.99,True
70248,Monthly,2024-05-31,4.99,False
63430,Yearly,2024-04-16,49.99,False
75873,Monthly,2024-01-28,4.99,False
25825,Monthly,2024-06-17,4.99,False
58196,Monthly,2024-03-18,4.99,False
67150,Monthly,2024-03-14,4.99,True
98426,Monthly,2024-06-16,4.99,False
21039,Monthly,2024-06-01,4.99,False
87357,Yearly,2024-05-17,49.99,False
95485,Monthly,2024-01-21,4.99,True
67295,Monthly,2024-04-21,4.99,True
20409,Monthly,2024-05-27,4.99,True
78377,Monthly,2024-01-17,4.99,False
35033,Monthly,2024-02-29,4.99,True
5613,Monthly,2024-01-30,4.99,False
83934,Yearly,2024-06-04,49.99,False
24599,Monthly,2024-05-30,4.99,False
54870,Yearly,2024-02-16,49.99,False
21032,Monthly,2024-03-19,4.99,False
31642,Monthly,2024-01-06,4.99,False
74964,Monthly,2024-05-05,4.99,False
23731,Monthly,2024-05-20,4.99,False
51031,Yearly,2024-04-06,49.99,False
67793,Monthly,2024-02-28,4.99,False
99463,Monthly,2024-05-13,4.99,True
16100,Monthly,2024-05-15,4.99,False
62821,Monthly,2024-03-21,4.99,True
14558,Monthly,2024-06-26,4.99,False
77112,Monthly,2024-03-03,4.99,False
60647,Monthly,2024-02-26,4.99,False
47151,Monthly,2024-03-29,4.99,False
96327,Monthly,2024-04-25,4.99,False
34814,Monthly,2024-03-17,4.99,False
70849,Monthly,2024-05-15,4.99,False
41645,Monthly,2024-04-10,4.99,False
9556,Yearly,2024-02-05,49.99,True
719,Yearly,2024-04-05,49.99,True
56402,Monthly,2024-05-25,4.99,False
7784,Monthly,2024-03-20,4.99,False
2193,Yearly,2024-02-08,49.99,True
74912,Monthly,2024-02-16,4.99,True
19557,Monthly,2024-06-02,4.99,False
4854,Monthly,2024-05-07,4.99,True
79324,Monthly,2024-03-24,4.99,False
82938,Yearly,2024-03-29,49.99,False
29201,Monthly,2024-04-03,4.99,False
45556,Yearly,2024-04-05,49.99,False
99103,Monthly,2024-03-25,4.99,True
48080,Monthly,2024-03-03,4.99,True
97065,Monthly,2024-04-30,4.99,False
8729,Monthly,2024-03-18,4.99,False
43336,Monthly,2024-01-06,4.99,False
38834,Yearly,2024-02-06,49.99,True
88546,Monthly,2024-01-05,4.99,False
41397,Monthly,2024-02-09,4.99,True
10103,Monthly,2024-02-24,4.99,True
73699,Yearly,2024-03-29,49.99,False
40395,Yearly,2024-05-25,49.99,False
99003,Monthly,2024-06-15,4.99,True
99123,Monthly,2024-03-31,4.99,False
52280,Monthly,2024-06-29,4.99,True
91422,Monthly,2024-01-24,4.99,False
9923,Monthly,2024-04-30,4.99,True
78656,Monthly,2024-06-10,4.99,False
24485,Monthly,2024-06-22,4.99,True
88698,Monthly,2024-05-24,4.99,False
34217,Yearly,2024-02-13,49.99,False
19930,Yearly,2024-05-13,49.99,False
7354,Monthly,2024-06-12,4.99,False
7629,Monthly,2024-05-29,4.99,True
20627,Yearly,2024-04-04,49.99,False
60487,Monthly,2024-02-24,4.99,True
30187,Monthly,2024-02-15,4.99,True
17353,Monthly,2024-05-18,4.99,False
88082,Monthly,2024-03-03,4.99,False
37575,Monthly,2024-03-18,4.99,True
52897,Yearly,2024-03-03,49.99,False
45755,Yearly,2024-03-26,49.99,True
